onboarding_id,user_id,role,status,onboarding_date
1922,41,customer,kyc_done,2025-01-05
1923,738,agent,pending,2025-01-25
1924,2470,customer,pending,2025-01-31
1925,2398,customer,pending,2025-01-27
1926,2755,merchant,rejected,2025-02-26
1927,79,customer,kyc_done,2025-01-30
1928,2627,customer,kyc_done,2025-02-20
1929,1123,agent,kyc_done,2025-01-23
1930,2134,customer,completed,2025-01-06
1931,429,customer,kyc_done,2025-01-27
1932,1011,customer,completed,2025-01-16
1933,2878,agent,kyc_done,2025-03-10
1934,1149,agent,kyc_done,2025-03-22
1935,1076,customer,pending,2025-01-23
1936,275,merchant,kyc_done,2025-03-04
1937,1064,merchant,pending,2025-02-13
1938,1937,customer,pending,2025-02-23
1939,2999,merchant,pending,2025-02-19
1940,2095,customer,rejected,2025-01-01
1941,217,customer,kyc_done,2025-03-13
1942,649,customer,kyc_done,2025-03-28
1943,1550,customer,completed,2025-02-02
1944,954,agent,rejected,2025-01-26
1945,1875,agent,rejected,2025-02-22
1946,2793,merchant,pending,2025-03-07
1947,1131,merchant,kyc_done,2025-03-21
1948,562,customer,completed,2025-02-02
1949,2256,merchant,pending,2025-03-31
1950,2240,customer,kyc_done,2025-01-14
1951,2007,customer,kyc_done,2025-03-18
1952,2856,merchant,completed,2025-01-22
1953,1323,customer,kyc_done,2025-01-20
1954,1146,agent,pending,2025-02-15
1955,2791,agent,kyc_done,2025-01-10
1956,2243,customer,pending,2025-03-20
1957,358,merchant,kyc_done,2025-03-24
1958,18,merchant,pending,2025-03-12
1959,2216,agent,completed,2025-02-03
1960,728,customer,kyc_done,2025-01-03
1961,1748,admin,kyc_done,2025-03-29
1962,2955,agent,pending,2025-02-06
1963,557,customer,kyc_done,2025-01-24
1964,1443,customer,kyc_done,2025-01-13
1965,1646,customer,kyc_done,2025-02-07
1966,420,customer,pending,2025-01-15
1967,940,admin,kyc_done,2025-02-12
1968,1161,customer,completed,2025-01-29
1969,2050,merchant,kyc_done,2025-02-23
1970,1107,agent,kyc_done,2025-03-03
1971,2466,customer,pending,2025-03-06
1972,64,merchant,completed,2025-03-25
1973,1609,customer,pending,2025-03-09
1974,2559,customer,rejected,2025-01-11
1975,895,customer,kyc_done,2025-01-08
1976,2169,customer,kyc_done,2025-01-27
1977,109,merchant,kyc_done,2025-01-05
1978,402,merchant,kyc_done,2025-03-13
1979,1829,customer,pending,2025-02-05
1980,1811,merchant,pending,2025-03-08
1981,485,customer,completed,2025-03-21
1982,1079,agent,kyc_done,2025-01-18
1983,342,customer,completed,2025-02-05
1984,970,merchant,rejected,2025-02-19
1985,368,merchant,pending,2025-02-16
1986,829,merchant,completed,2025-01-29
1987,1258,customer,rejected,2025-03-27
1988,282,customer,kyc_done,2025-02-16
1989,2036,merchant,kyc_done,2025-03-20
1990,1530,agent,rejected,2025-03-13
1991,554,merchant,kyc_done,2025-01-10
1992,1865,admin,kyc_done,2025-03-11
1993,839,customer,completed,2025-02-01
1994,638,customer,pending,2025-01-29
1995,1125,admin,kyc_done,2025-02-19
1996,1327,merchant,kyc_done,2025-03-19
1997,1520,customer,rejected,2025-03-18
1998,2426,customer,pending,2025-01-18
1999,486,customer,pending,2025-02-14
2000,2420,customer,pending,2025-01-24
2001,1632,merchant,pending,2025-03-11
2002,500,customer,completed,2025-02-28
2003,1038,customer,pending,2025-02-03
2004,1153,merchant,kyc_done,2025-02-14
2005,1016,customer,pending,2025-02-05
2006,2805,customer,kyc_done,2025-02-04
2007,946,merchant,rejected,2025-02-03
2008,203,customer,pending,2025-03-09
2009,324,customer,pending,2025-03-27
2010,293,customer,pending,2025-01-26
2011,2886,agent,pending,2025-01-25
2012,2204,customer,completed,2025-03-10
2013,209,merchant,completed,2025-03-08
2014,1791,agent,kyc_done,2025-01-29
2015,85,customer,kyc_done,2025-03-21
2016,2218,customer,completed,2025-02-23
2017,2502,customer,kyc_done,2025-01-16
2018,2837,merchant,completed,2025-03-22
2019,1354,customer,completed,2025-03-18
2020,489,customer,kyc_done,2025-03-10
2021,1105,customer,completed,2025-01-13
2022,119,customer,pending,2025-03-08
2023,1791,agent,kyc_done,2025-01-04
2024,2580,customer,kyc_done,2025-01-30
2025,207,customer,pending,2025-03-01
2026,1818,customer,rejected,2025-02-13
2027,854,merchant,rejected,2025-02-05
2028,2215,customer,kyc_done,2025-01-07
2029,1095,customer,kyc_done,2025-01-22
2030,569,customer,rejected,2025-01-04
2031,1833,merchant,pending,2025-03-27
2032,1808,customer,completed,2025-02-12
2033,2282,customer,kyc_done,2025-01-18
2034,2295,agent,kyc_done,2025-01-22
2035,2761,merchant,kyc_done,2025-02-17
2036,1167,customer,pending,2025-01-27
2037,1806,customer,completed,2025-03-20
2038,2346,customer,kyc_done,2025-01-30
2039,114,merchant,completed,2025-01-31
2040,1441,admin,pending,2025-01-07
2041,1434,agent,kyc_done,2025-01-14
2042,1475,merchant,kyc_done,2025-01-29
2043,148,agent,pending,2025-02-01
2044,915,admin,kyc_done,2025-01-24
2045,2855,customer,completed,2025-03-02
2046,2865,merchant,pending,2025-03-13
2047,2042,customer,pending,2025-02-03
2048,1349,agent,completed,2025-03-22
2049,991,merchant,completed,2025-01-31
2050,1529,customer,kyc_done,2025-02-01
2051,2452,customer,kyc_done,2025-02-18
2052,1637,customer,pending,2025-02-27
2053,1260,customer,completed,2025-01-30
2054,2453,customer,pending,2025-03-30
2055,1140,customer,kyc_done,2025-02-05
2056,337,agent,kyc_done,2025-03-16
2057,2825,customer,kyc_done,2025-02-28
2058,211,merchant,rejected,2025-01-14
2059,1984,admin,rejected,2025-02-26
2060,1589,customer,pending,2025-01-23
2061,877,admin,kyc_done,2025-02-27
2062,2221,customer,completed,2025-02-28
2063,2552,merchant,pending,2025-03-15
2064,2002,customer,kyc_done,2025-02-06
2065,1631,agent,pending,2025-02-21
2066,2256,customer,rejected,2025-02-19
2067,721,customer,pending,2025-01-03
2068,1433,agent,rejected,2025-01-27
2069,1560,agent,completed,2025-01-11
2070,2161,customer,pending,2025-03-17
2071,464,merchant,completed,2025-01-13
2072,426,merchant,pending,2025-03-05
2073,282,merchant,kyc_done,2025-02-21
2074,1313,agent,kyc_done,2025-03-29
2075,2982,customer,pending,2025-01-05
2076,1304,customer,pending,2025-03-22
2077,2371,merchant,pending,2025-03-31
2078,2462,merchant,pending,2025-01-22
2079,1480,merchant,kyc_done,2025-02-20
2080,1541,admin,kyc_done,2025-03-30
2081,1715,agent,pending,2025-01-10
2082,1589,merchant,kyc_done,2025-01-30
2083,1199,merchant,kyc_done,2025-01-27
2084,378,customer,kyc_done,2025-03-04
2085,1791,merchant,pending,2025-01-06
2086,1993,agent,kyc_done,2025-03-16
2087,390,customer,pending,2025-02-13
2088,1502,merchant,rejected,2025-01-24
2089,2349,customer,pending,2025-03-23
2090,1444,merchant,rejected,2025-02-16
2091,271,customer,kyc_done,2025-02-26
2092,2762,customer,kyc_done,2025-01-18
2093,2641,customer,pending,2025-02-06
2094,429,merchant,rejected,2025-03-05
2095,1031,customer,rejected,2025-03-25
2096,2196,merchant,kyc_done,2025-01-20
2097,1877,merchant,rejected,2025-03-25
2098,1609,customer,pending,2025-03-25
2099,2378,admin,completed,2025-02-20
2100,2115,customer,rejected,2025-02-10
2101,2588,merchant,rejected,2025-01-03
2102,1325,customer,completed,2025-01-22
2103,1052,merchant,kyc_done,2025-01-28
2104,2598,customer,pending,2025-03-16
2105,1925,customer,completed,2025-02-25
2106,1511,customer,pending,2025-02-15
2107,2901,customer,kyc_done,2025-03-29
2108,188,customer,pending,2025-03-18
2109,2501,customer,pending,2025-02-28
2110,2918,agent,kyc_done,2025-02-23
2111,1077,customer,kyc_done,2025-02-05
2112,1643,merchant,kyc_done,2025-02-14
2113,930,customer,completed,2025-02-15
2114,83,admin,pending,2025-03-27
2115,1593,admin,kyc_done,2025-03-21
2116,1004,agent,completed,2025-01-01
2117,923,customer,completed,2025-01-26
2118,1053,customer,pending,2025-02-17
2119,2555,customer,pending,2025-02-08
2120,546,merchant,pending,2025-01-23
2121,2202,agent,completed,2025-01-11
2122,190,customer,pending,2025-02-08
2123,1244,customer,kyc_done,2025-02-27
2124,1848,agent,pending,2025-01-26
2125,1094,customer,completed,2025-03-01
2126,1040,customer,completed,2025-01-10
2127,1867,merchant,rejected,2025-03-13
2128,92,customer,kyc_done,2025-02-09
2129,1362,merchant,pending,2025-01-08
2130,2131,merchant,kyc_done,2025-02-08
2131,2578,agent,completed,2025-01-30
2132,867,agent,kyc_done,2025-02-04
2133,406,customer,kyc_done,2025-03-05
2134,2614,customer,rejected,2025-01-17
2135,2082,merchant,kyc_done,2025-01-23
2136,1429,customer,kyc_done,2025-03-09
2137,2535,customer,pending,2025-01-13
2138,1963,agent,pending,2025-01-18
2139,1575,customer,completed,2025-01-17
2140,808,admin,kyc_done,2025-03-23
2141,2411,merchant,kyc_done,2025-03-04
2142,1382,customer,pending,2025-03-20
2143,2014,agent,kyc_done,2025-03-14
2144,697,customer,pending,2025-01-07
2145,907,agent,kyc_done,2025-01-14
2146,2764,customer,completed,2025-02-14
2147,1273,admin,rejected,2025-03-15
2148,2733,merchant,pending,2025-01-06
2149,1306,customer,completed,2025-01-27
2150,2464,agent,pending,2025-03-25
2151,958,merchant,rejected,2025-02-04
2152,1726,agent,pending,2025-03-22
2153,2538,customer,completed,2025-02-18
2154,1437,admin,pending,2025-03-28
2155,1000,customer,pending,2025-02-25
2156,2344,merchant,pending,2025-01-25
2157,51,merchant,completed,2025-02-08
2158,348,customer,kyc_done,2025-03-27
2159,960,merchant,kyc_done,2025-03-19
2160,587,merchant,kyc_done,2025-02-15
2161,510,customer,rejected,2025-01-17
2162,1944,merchant,completed,2025-01-07
2163,2160,customer,completed,2025-01-01
2164,949,customer,pending,2025-02-28
2165,582,agent,completed,2025-03-22
2166,1273,agent,kyc_done,2025-02-26
2167,874,agent,completed,2025-01-12
2168,2851,merchant,kyc_done,2025-03-11
2169,2016,customer,kyc_done,2025-01-12
2170,2232,customer,kyc_done,2025-01-11
2171,295,customer,rejected,2025-03-06
2172,1474,customer,pending,2025-02-17
2173,2754,customer,kyc_done,2025-01-27
2174,93,merchant,completed,2025-02-12
2175,274,customer,pending,2025-01-16
2176,1595,agent,kyc_done,2025-01-24
2177,1911,admin,completed,2025-03-27
2178,120,customer,kyc_done,2025-02-17
2179,1988,customer,pending,2025-03-15
2180,2154,customer,completed,2025-02-07
2181,843,agent,kyc_done,2025-03-05
2182,1129,customer,completed,2025-01-13
2183,2355,customer,kyc_done,2025-01-09
2184,2329,customer,rejected,2025-01-29
2185,2690,customer,pending,2025-02-08
2186,2178,customer,kyc_done,2025-01-09
2187,78,merchant,pending,2025-03-07
2188,901,agent,pending,2025-01-31
2189,1404,customer,completed,2025-03-13
2190,1099,customer,pending,2025-03-29
2191,1511,merchant,kyc_done,2025-02-15
2192,1999,customer,completed,2025-03-09
2193,1644,customer,rejected,2025-03-02
2194,735,merchant,pending,2025-01-19
2195,1952,customer,kyc_done,2025-03-06
2196,1228,customer,completed,2025-01-16
2197,2690,customer,kyc_done,2025-03-29
2198,2592,merchant,kyc_done,2025-02-28
2199,2391,merchant,kyc_done,2025-02-01
2200,2426,merchant,completed,2025-01-06
2201,243,merchant,kyc_done,2025-02-13
2202,597,merchant,kyc_done,2025-03-16
2203,1580,customer,pending,2025-02-14
2204,2528,customer,pending,2025-03-16
2205,1635,customer,completed,2025-03-03
2206,993,customer,pending,2025-03-17
2207,1781,customer,completed,2025-01-15
2208,1354,customer,kyc_done,2025-02-16
2209,2783,customer,completed,2025-01-20
2210,2979,merchant,kyc_done,2025-02-09
2211,1686,agent,completed,2025-01-28
2212,2165,merchant,kyc_done,2025-01-31
2213,2841,merchant,pending,2025-02-17
2214,1046,customer,kyc_done,2025-01-21
2215,1429,merchant,kyc_done,2025-02-23
2216,2282,admin,completed,2025-03-18
2217,1108,merchant,pending,2025-02-14
2218,1861,admin,pending,2025-02-24
2219,574,customer,pending,2025-01-27
2220,2442,customer,kyc_done,2025-01-27
2221,1308,customer,pending,2025-03-31
2222,832,customer,pending,2025-01-16
2223,2381,admin,completed,2025-03-06
2224,520,customer,pending,2025-03-29
2225,45,customer,completed,2025-02-04
2226,2643,merchant,kyc_done,2025-02-28
2227,2711,agent,pending,2025-01-07
2228,592,customer,kyc_done,2025-02-19
2229,1026,merchant,completed,2025-03-16
2230,1085,customer,completed,2025-02-15
2231,262,customer,kyc_done,2025-01-16
2232,670,customer,kyc_done,2025-01-20
2233,2672,merchant,pending,2025-01-10
2234,432,customer,rejected,2025-02-14
2235,1239,merchant,pending,2025-03-09
2236,2272,merchant,pending,2025-02-18
2237,2929,agent,completed,2025-01-19
2238,2119,customer,pending,2025-02-01
2239,781,customer,kyc_done,2025-01-28
2240,594,customer,kyc_done,2025-02-08
2241,778,merchant,kyc_done,2025-03-19
2242,2263,customer,completed,2025-02-13
2243,363,merchant,kyc_done,2025-03-28
2244,1220,merchant,pending,2025-01-28
2245,1750,customer,completed,2025-03-20
2246,1015,merchant,kyc_done,2025-02-18
2247,1533,agent,pending,2025-01-12
2248,1159,merchant,kyc_done,2025-02-17
2249,1908,customer,completed,2025-03-08
2250,367,customer,kyc_done,2025-03-26
2251,1063,merchant,completed,2025-03-19
2252,1331,merchant,rejected,2025-03-31
2253,1887,customer,kyc_done,2025-03-08
2254,1425,customer,kyc_done,2025-01-19
2255,915,customer,kyc_done,2025-03-26
2256,1500,merchant,pending,2025-02-03
2257,2294,customer,kyc_done,2025-01-19
2258,1020,merchant,kyc_done,2025-01-27
2259,2275,merchant,kyc_done,2025-03-07
2260,1874,customer,kyc_done,2025-03-13
2261,373,customer,completed,2025-03-30
2262,2667,customer,kyc_done,2025-01-16
2263,1752,customer,completed,2025-01-27
2264,710,customer,pending,2025-02-20
2265,980,merchant,kyc_done,2025-03-31
2266,2287,customer,pending,2025-03-16
2267,1183,merchant,kyc_done,2025-02-12
2268,2215,merchant,pending,2025-02-24
2269,2769,customer,completed,2025-03-23
2270,2734,customer,kyc_done,2025-01-28
2271,898,customer,kyc_done,2025-02-02
2272,2151,merchant,pending,2025-02-08
2273,704,agent,pending,2025-01-15
2274,1515,customer,pending,2025-02-17
2275,2631,agent,kyc_done,2025-02-16
2276,1944,customer,pending,2025-02-26
2277,537,agent,pending,2025-03-21
2278,2579,customer,rejected,2025-03-02
2279,1798,agent,pending,2025-02-24
2280,1000,merchant,kyc_done,2025-02-09
2281,2958,customer,pending,2025-02-09
2282,1505,merchant,pending,2025-01-16
2283,2503,merchant,pending,2025-03-30
2284,331,customer,kyc_done,2025-03-11
2285,712,agent,kyc_done,2025-02-04
2286,761,customer,pending,2025-02-15
2287,1230,agent,pending,2025-03-06
2288,2467,agent,pending,2025-01-31
2289,1684,customer,completed,2025-03-06
2290,2210,merchant,kyc_done,2025-02-28
2291,2705,customer,kyc_done,2025-02-25
2292,354,merchant,kyc_done,2025-02-27
2293,1372,customer,pending,2025-02-14
2294,1111,agent,pending,2025-01-19
2295,2685,agent,rejected,2025-01-19
2296,582,merchant,kyc_done,2025-02-20
2297,2821,merchant,kyc_done,2025-03-15
2298,839,merchant,completed,2025-01-03
2299,136,customer,pending,2025-02-18
2300,2878,customer,kyc_done,2025-02-08
2301,703,agent,completed,2025-01-26
2302,389,customer,kyc_done,2025-01-29
2303,2402,agent,rejected,2025-01-22
2304,2612,customer,kyc_done,2025-03-01
2305,334,customer,rejected,2025-02-01
2306,414,customer,kyc_done,2025-03-18
2307,1006,customer,completed,2025-03-01
2308,830,agent,kyc_done,2025-01-17
2309,842,admin,completed,2025-03-29
2310,1550,merchant,kyc_done,2025-01-08
2311,1657,customer,rejected,2025-03-14
2312,183,customer,completed,2025-03-07
2313,651,customer,kyc_done,2025-01-09
2314,795,merchant,pending,2025-02-11
2315,174,customer,kyc_done,2025-03-15
2316,1548,customer,rejected,2025-02-22
2317,1261,merchant,pending,2025-01-06
2318,1998,customer,kyc_done,2025-03-08
2319,2061,agent,pending,2025-01-01
2320,2284,merchant,pending,2025-02-02
2321,37,customer,completed,2025-01-26
2322,2949,merchant,pending,2025-03-15
2323,952,merchant,kyc_done,2025-01-24
2324,1471,customer,pending,2025-01-24
2325,1816,agent,kyc_done,2025-02-21
2326,2991,merchant,pending,2025-01-28
2327,2037,customer,kyc_done,2025-01-29
2328,928,customer,kyc_done,2025-01-07
2329,933,agent,kyc_done,2025-02-02
2330,2054,merchant,kyc_done,2025-03-16
2331,2489,customer,pending,2025-03-05
2332,1262,merchant,kyc_done,2025-03-04
2333,1936,customer,kyc_done,2025-01-28
2334,1223,customer,pending,2025-01-01
2335,1193,customer,pending,2025-02-07
2336,1412,merchant,pending,2025-02-16
2337,2355,agent,pending,2025-02-28
2338,1817,merchant,kyc_done,2025-03-12
2339,989,agent,completed,2025-02-05
2340,844,customer,kyc_done,2025-02-18
2341,2580,merchant,completed,2025-03-10
2342,2156,agent,pending,2025-02-22
2343,2047,agent,kyc_done,2025-02-06
2344,36,customer,kyc_done,2025-02-25
2345,328,agent,completed,2025-02-01
2346,361,agent,pending,2025-03-05
2347,1976,customer,pending,2025-01-22
2348,677,merchant,pending,2025-01-27
2349,508,customer,kyc_done,2025-02-09
2350,2233,merchant,kyc_done,2025-02-22
2351,983,merchant,pending,2025-02-10
2352,2619,customer,kyc_done,2025-02-20
2353,1861,customer,kyc_done,2025-02-08
2354,666,customer,kyc_done,2025-02-26
2355,2660,customer,kyc_done,2025-03-07
2356,2569,customer,completed,2025-02-05
2357,2593,merchant,completed,2025-03-23
2358,159,customer,completed,2025-01-20
2359,1474,customer,rejected,2025-01-27
2360,463,customer,kyc_done,2025-02-06
2361,574,customer,kyc_done,2025-01-01
2362,1077,customer,completed,2025-01-16
2363,1616,merchant,pending,2025-02-22
2364,655,admin,rejected,2025-02-12
2365,399,customer,completed,2025-03-07
2366,250,customer,kyc_done,2025-02-28
2367,2734,customer,kyc_done,2025-01-07
2368,604,customer,completed,2025-03-24
2369,248,agent,completed,2025-03-30
2370,1668,agent,completed,2025-03-17
2371,1947,agent,kyc_done,2025-02-02
2372,529,customer,pending,2025-01-07
2373,2328,customer,pending,2025-03-04
2374,2543,merchant,kyc_done,2025-02-28
2375,2169,customer,kyc_done,2025-03-20
2376,1384,admin,kyc_done,2025-01-07
2377,2421,customer,rejected,2025-03-16
2378,1584,merchant,completed,2025-01-23
2379,1600,customer,kyc_done,2025-01-30
2380,1301,customer,pending,2025-01-29
2381,165,customer,pending,2025-03-17
2382,199,customer,kyc_done,2025-03-19
2383,1496,customer,pending,2025-02-26
2384,1111,customer,kyc_done,2025-02-19
2385,767,customer,kyc_done,2025-02-15
2386,302,merchant,pending,2025-01-05
2387,642,customer,pending,2025-01-25
2388,2432,merchant,kyc_done,2025-01-07
2389,2922,customer,kyc_done,2025-02-04
2390,1260,merchant,completed,2025-03-18
2391,513,customer,rejected,2025-01-25
2392,2935,agent,completed,2025-02-22
2393,854,merchant,kyc_done,2025-02-11
2394,687,customer,rejected,2025-02-14
2395,1149,agent,kyc_done,2025-02-27
2396,2602,agent,kyc_done,2025-02-12
2397,20,customer,pending,2025-01-23
2398,590,merchant,rejected,2025-02-17
2399,1478,merchant,kyc_done,2025-01-20
2400,1450,customer,completed,2025-03-11
2401,1599,merchant,pending,2025-01-05
2402,596,merchant,kyc_done,2025-01-05
2403,1618,merchant,kyc_done,2025-03-21
2404,769,customer,kyc_done,2025-03-07
2405,458,merchant,kyc_done,2025-03-20
2406,64,merchant,pending,2025-02-24
2407,2446,agent,kyc_done,2025-03-30
2408,2036,merchant,kyc_done,2025-01-07
2409,139,admin,pending,2025-03-08
2410,2725,merchant,rejected,2025-01-09
2411,2844,agent,kyc_done,2025-01-27
2412,1767,customer,kyc_done,2025-03-17
2413,2691,agent,completed,2025-02-22
2414,1865,customer,kyc_done,2025-02-04
2415,2193,admin,pending,2025-03-17
2416,418,agent,pending,2025-03-08
2417,1527,merchant,completed,2025-01-18
2418,1967,agent,pending,2025-03-03
2419,2810,merchant,pending,2025-03-28
2420,9,merchant,kyc_done,2025-02-01
2421,714,merchant,completed,2025-01-23
2422,1946,agent,completed,2025-01-15
