transaction_id,user_id,amount,transaction_date
2549,858,53.48,2025-01-04
2550,1279,250.24,2025-03-05
2551,672,409.65,2025-02-23
2552,2174,14.4,2025-01-27
2553,1877,488.17,2025-01-23
2554,1262,375.3,2025-02-22
2555,714,574.52,2025-03-29
2556,2007,466.43,2025-03-31
2557,1858,108.96,2025-01-16
2558,2212,26.68,2025-02-20
2559,1,206.36,2025-02-05
2560,610,205.21,2025-02-14
2561,259,36.15,2025-01-02
2562,1901,268.99,2025-01-19
2563,2787,163.15,2025-02-26
2564,352,143.48,2025-03-11
2565,364,153.14,2025-03-16
2566,44,145.38,2025-01-05
2567,197,199.51,2025-03-11
2568,41,252.65,2025-03-25
2569,2839,171.29,2025-01-16
2570,2275,382.58,2025-03-28
2571,1586,256.78,2025-01-26
2572,188,201.1,2025-03-02
2573,1877,387.73,2025-01-17
2574,2335,176.78,2025-02-17
2575,2647,583.2,2025-03-17
2576,432,19.17,2025-01-15
2577,2817,90.7,2025-03-14
2578,1289,225.54,2025-03-13
2579,2335,12.32,2025-03-09
2580,2951,233.61,2025-02-03
2581,356,96.45,2025-03-30
2582,2713,445.51,2025-01-11
2583,29,251.54,2025-02-21
2584,2050,60.91,2025-01-15
2585,2300,91.3,2025-01-17
2586,2886,432.84,2025-01-16
2587,62,132.87,2025-03-07
2588,2721,88.92,2025-01-05
2589,625,43.22,2025-01-30
2590,2695,124.94,2025-03-19
2591,945,16.55,2025-02-01
2592,2367,454.88,2025-03-19
2593,11,56.43,2025-01-26
2594,2479,475.49,2025-02-03
2595,502,125.95,2025-03-04
2596,871,785.38,2025-01-18
2597,2924,116.04,2025-03-26
2598,2620,15.57,2025-01-19
2599,1974,14.76,2025-02-06
2600,858,220.36,2025-03-20
2601,1467,378.08,2025-01-29
2602,1678,88.87,2025-02-11
2603,1175,350.56,2025-03-03
2604,1159,150.07,2025-02-01
2605,2810,816.49,2025-03-04
2606,1220,35.28,2025-03-03
2607,2202,81.33,2025-03-04
2608,2192,14.17,2025-03-31
2609,2091,573.95,2025-02-14
2610,2353,423.04,2025-03-27
2611,1480,57.76,2025-02-24
2612,2637,789.93,2025-01-24
2613,530,408.93,2025-02-11
2614,654,191.5,2025-02-16
2615,1135,164.53,2025-03-29
2616,1225,161.58,2025-03-22
2617,340,56.12,2025-01-06
2618,1137,139.25,2025-03-24
2619,2094,108.89,2025-01-06
2620,1416,82.93,2025-02-23
2621,363,683.72,2025-03-06
2622,2505,435.46,2025-01-12
2623,1736,86.04,2025-03-28
2624,1969,32.8,2025-01-11
2625,316,129.51,2025-01-08
2626,413,55.97,2025-01-15
2627,1649,221.9,2025-03-22
2628,1427,58.7,2025-03-18
2629,1199,105.82,2025-03-19
2630,2148,984.96,2025-03-20
2631,309,335.27,2025-02-23
2632,2902,638.62,2025-03-25
2633,569,414.6,2025-03-30
2634,351,496.54,2025-03-31
2635,2826,539.11,2025-02-02
2636,1861,105.9,2025-03-10
2637,1877,636.22,2025-01-16
2638,200,63.91,2025-01-11
2639,1760,569.98,2025-02-18
2640,2793,194.97,2025-02-23
2641,1143,397.25,2025-01-23
2642,994,30.87,2025-02-04
2643,1689,210.19,2025-01-03
2644,2284,110.3,2025-01-05
2645,657,52.74,2025-01-26
2646,2385,90.09,2025-02-18
2647,2712,25.6,2025-03-22
2648,1623,79.55,2025-02-11
2649,2084,18.96,2025-03-21
2650,962,148.6,2025-02-21
2651,2370,71.1,2025-03-30
2652,1191,66.06,2025-01-10
2653,1462,113.54,2025-01-07
2654,109,11.89,2025-02-22
2655,2406,130.14,2025-02-22
2656,352,100.46,2025-01-30
2657,212,167.75,2025-03-05
2658,2814,79.73,2025-02-09
2659,910,840.02,2025-01-13
2660,1260,38.65,2025-02-02
2661,250,115.78,2025-01-29
2662,2022,22.97,2025-01-01
2663,1990,66.06,2025-02-08
2664,2951,149.66,2025-03-29
2665,1224,246.81,2025-03-07
2666,951,66.37,2025-02-03
2667,2147,16.72,2025-01-23
2668,1040,209.63,2025-01-30
2669,719,145.64,2025-01-02
2670,2675,165.63,2025-02-09
2671,2578,186.2,2025-02-05
2672,2402,508.3,2025-02-19
2673,288,191.28,2025-01-02
2674,924,798.39,2025-03-15
2675,2356,153.15,2025-02-13
2676,2726,192.55,2025-03-29
2677,2830,216.75,2025-03-25
2678,1020,66.18,2025-02-08
2679,917,92.63,2025-01-11
2680,1709,26.53,2025-01-05
2681,1333,164.37,2025-01-07
2682,1131,31.97,2025-01-16
2683,962,270.34,2025-03-08
2684,2162,697.67,2025-01-11
2685,1620,212.98,2025-01-06
2686,806,27.53,2025-01-09
2687,2836,332.58,2025-01-20
2688,1635,66.44,2025-03-07
2689,2226,268.5,2025-03-21
2690,1191,646.73,2025-02-28
2691,1283,70.71,2025-02-12
2692,1108,369.98,2025-02-19
2693,2821,209.49,2025-02-21
2694,465,63.91,2025-01-28
2695,768,119.04,2025-03-21
2696,399,290.66,2025-02-04
2697,44,25.38,2025-01-10
2698,888,11.03,2025-03-04
2699,2998,23.53,2025-03-06
2700,2333,1424.66,2025-01-27
2701,802,156.59,2025-03-17
2702,61,24.3,2025-01-29
2703,838,150.37,2025-02-25
2704,886,705.03,2025-02-02
2705,134,134.58,2025-02-25
2706,2366,32.1,2025-01-21
2707,1874,38.76,2025-03-17
2708,906,71.52,2025-03-28
2709,2081,239.62,2025-01-29
2710,505,133.08,2025-02-26
2711,352,122.58,2025-02-17
2712,1333,315.18,2025-03-28
2713,2324,99.3,2025-03-23
2714,1671,12.58,2025-01-18
2715,1342,516.78,2025-01-08
2716,1098,226.87,2025-01-21
2717,2113,319.28,2025-01-09
2718,1682,71.96,2025-01-29
2719,912,99.08,2025-03-03
2720,2233,72.75,2025-01-05
2721,2859,330.03,2025-02-17
2722,298,195.07,2025-01-19
2723,2708,41.25,2025-01-17
2724,1661,361.22,2025-02-11
2725,2999,634.47,2025-01-20
2726,2082,99.72,2025-02-17
2727,1263,631.66,2025-02-12
2728,2143,313.72,2025-02-27
2729,1638,150.74,2025-01-31
2730,2564,74.48,2025-03-18
2731,1051,317.21,2025-02-28
2732,2541,328.52,2025-01-02
2733,928,115.72,2025-03-04
2734,1327,196.89,2025-03-03
2735,621,179.89,2025-02-24
2736,1818,501.57,2025-01-21
2737,511,320.75,2025-01-24
2738,2405,81.92,2025-03-15
2739,231,91.12,2025-02-14
2740,2583,147.59,2025-01-24
2741,2309,397.43,2025-02-02
2742,886,100.82,2025-02-23
2743,1031,120.62,2025-02-16
2744,2663,188.32,2025-01-20
2745,1649,311.23,2025-03-30
2746,671,152.44,2025-01-10
2747,1768,27.88,2025-03-30
2748,2735,181.24,2025-01-14
2749,2178,33.25,2025-03-12
2750,863,166.37,2025-03-26
2751,2213,31.04,2025-03-17
2752,1441,227.5,2025-03-24
2753,896,287.83,2025-01-10
2754,1333,275.15,2025-02-07
2755,1412,37.63,2025-02-15
2756,1199,58.91,2025-02-28
2757,2085,155.09,2025-02-12
2758,55,272.69,2025-01-12
2759,649,607.16,2025-01-12
2760,2054,104.48,2025-03-16
2761,1894,687.77,2025-01-02
2762,37,508.54,2025-02-28
2763,1877,254.42,2025-02-05
2764,489,107.0,2025-02-06
2765,591,124.84,2025-01-19
2766,1672,388.15,2025-03-04
2767,987,73.13,2025-01-29
2768,2606,57.91,2025-02-01
2769,1711,492.1,2025-01-05
2770,2521,301.05,2025-01-23
2771,2704,216.52,2025-02-25
2772,1915,416.69,2025-03-22
2773,854,443.78,2025-01-22
2774,707,300.3,2025-01-13
2775,2,94.12,2025-02-16
2776,2405,134.61,2025-03-31
2777,91,426.02,2025-03-02
2778,479,124.31,2025-03-23
2779,853,223.03,2025-02-14
2780,66,46.06,2025-02-27
2781,62,251.69,2025-02-16
2782,2606,151.7,2025-02-09
2783,2543,200.75,2025-01-21
2784,2367,378.8,2025-01-04
2785,646,229.23,2025-03-02
2786,1776,189.88,2025-01-05
2787,1527,28.98,2025-02-27
2788,1751,76.47,2025-01-08
2789,6,445.88,2025-02-10
2790,625,87.79,2025-01-26
2791,1005,269.73,2025-03-29
2792,2194,234.0,2025-02-10
2793,71,245.33,2025-01-11
2794,1441,252.14,2025-02-27
2795,594,228.51,2025-03-01
2796,368,30.2,2025-03-13
2797,1375,491.41,2025-03-25
2798,501,112.2,2025-03-30
2799,299,414.71,2025-01-10
2800,2807,302.3,2025-02-13
2801,666,304.94,2025-01-15
2802,200,153.68,2025-03-08
2803,2272,21.68,2025-03-28
2804,550,158.9,2025-01-17
2805,2217,57.53,2025-02-26
2806,1528,65.34,2025-01-09
2807,1901,16.81,2025-01-23
2808,2625,103.59,2025-02-24
2809,2811,116.33,2025-03-09
2810,599,26.43,2025-01-04
2811,2202,394.18,2025-01-10
2812,2361,106.12,2025-02-10
2813,2583,478.3,2025-03-18
2814,2019,155.46,2025-02-03
2815,747,471.48,2025-01-05
2816,2957,12.54,2025-01-24
2817,1511,106.4,2025-01-20
2818,1234,82.25,2025-01-27
2819,340,194.66,2025-01-13
2820,780,146.42,2025-03-27
2821,2442,41.94,2025-03-02
2822,200,264.18,2025-01-10
2823,462,455.11,2025-02-17
2824,2113,33.72,2025-02-10
2825,1759,238.9,2025-02-24
2826,1715,337.97,2025-03-23
2827,2264,108.38,2025-01-18
2828,2246,468.0,2025-03-07
2829,2206,423.77,2025-01-24
2830,2596,216.02,2025-03-21
2831,296,29.63,2025-02-13
2832,987,14.7,2025-03-26
2833,223,362.62,2025-02-10
2834,2085,211.02,2025-01-30
2835,2389,264.6,2025-03-01
2836,928,17.76,2025-03-09
2837,1967,123.01,2025-03-28
2838,2979,103.54,2025-03-28
2839,1777,94.79,2025-01-28
2840,694,209.81,2025-01-01
2841,242,129.03,2025-03-27
2842,2277,17.05,2025-03-11
2843,685,184.31,2025-03-24
2844,1254,374.96,2025-02-05
2845,1387,99.49,2025-03-11
2846,1990,148.06,2025-02-04
2847,1097,62.7,2025-02-08
2848,1052,20.0,2025-02-03
2849,686,1003.63,2025-01-05
2850,1616,472.41,2025-01-29
2851,105,51.73,2025-02-09
2852,1231,34.55,2025-02-20
2853,2148,66.93,2025-03-11
2854,2508,62.41,2025-01-05
2855,197,65.88,2025-01-06
2856,2277,72.71,2025-01-26
2857,282,282.55,2025-03-05
2858,1392,119.32,2025-01-21
2859,1581,15.89,2025-02-22
2860,2326,267.96,2025-03-20
2861,2811,545.75,2025-02-17
2862,2847,33.41,2025-03-25
2863,1768,202.25,2025-03-22
2864,227,71.25,2025-02-25
2865,2312,206.16,2025-03-26
2866,1696,225.03,2025-02-20
2867,431,38.28,2025-03-05
2868,2543,10.91,2025-02-11
2869,2881,236.13,2025-03-15
2870,1741,92.46,2025-03-20
2871,902,76.87,2025-02-26
2872,2771,62.61,2025-01-06
2873,2945,386.3,2025-03-11
2874,2274,116.5,2025-01-29
2875,1861,187.26,2025-02-12
2876,2945,13.87,2025-02-19
2877,1020,65.97,2025-02-19
2878,717,462.76,2025-01-08
2879,2771,376.92,2025-03-23
2880,196,43.75,2025-01-05
2881,671,56.9,2025-03-03
2882,2479,53.78,2025-01-06
2883,640,303.39,2025-03-11
2884,1159,80.42,2025-02-17
2885,2651,83.37,2025-02-23
2886,1715,16.89,2025-01-17
2887,2729,75.2,2025-02-04
2888,2794,711.48,2025-03-19
2889,2497,372.99,2025-01-23
2890,2833,191.56,2025-03-06
2891,248,188.08,2025-03-06
2892,2719,414.68,2025-01-13
2893,1413,138.56,2025-01-25
2894,2632,199.56,2025-02-03
2895,1770,495.75,2025-01-07
2896,1986,32.59,2025-02-20
2897,2335,183.78,2025-01-16
2898,637,655.38,2025-01-18
2899,1332,44.32,2025-01-13
2900,2711,109.44,2025-03-01
2901,1098,33.09,2025-01-17
2902,417,187.01,2025-02-19
2903,2632,31.15,2025-02-03
2904,20,118.34,2025-01-19
2905,279,103.8,2025-01-26
2906,973,23.72,2025-02-14
2907,2904,261.13,2025-01-13
2908,480,416.98,2025-02-18
2909,1551,448.41,2025-02-28
2910,1865,212.6,2025-01-06
2911,2811,325.89,2025-02-14
2912,275,95.03,2025-03-04
2913,146,274.23,2025-01-08
2914,2835,200.45,2025-03-15
2915,623,90.96,2025-03-11
2916,1521,263.12,2025-01-18
2917,429,87.87,2025-02-24
2918,1876,689.25,2025-03-05
2919,2030,320.58,2025-01-29
2920,1535,144.78,2025-03-23
2921,637,48.33,2025-02-24
2922,2205,151.68,2025-03-01
2923,2432,18.68,2025-01-16
2924,2382,311.55,2025-02-15
2925,2526,127.12,2025-03-25
2926,1591,222.76,2025-02-20
2927,479,174.44,2025-03-21
2928,859,652.54,2025-01-24
2929,1618,271.03,2025-01-02
2930,1689,77.39,2025-03-16
2931,2442,42.12,2025-02-20
2932,271,335.61,2025-01-04
2933,1104,216.27,2025-03-27
2934,1154,97.56,2025-02-16
2935,729,595.0,2025-03-14
2936,2716,77.23,2025-03-06
2937,2426,133.79,2025-03-08
2938,2091,49.29,2025-02-13
2939,427,98.61,2025-01-23
2940,2741,275.7,2025-02-28
2941,2350,16.91,2025-02-06
2942,2286,303.36,2025-02-24
2943,2546,162.55,2025-03-22
2944,366,506.49,2025-02-20
2945,957,978.06,2025-02-25
2946,2387,100.27,2025-02-04
2947,1102,19.06,2025-02-16
2948,2698,126.13,2025-01-27
2949,2858,240.82,2025-03-05
2950,1624,485.33,2025-01-29
2951,2809,434.78,2025-02-26
2952,1949,292.57,2025-03-07
2953,1117,224.55,2025-01-15
2954,356,202.31,2025-02-05
2955,2454,151.8,2025-02-02
2956,1387,361.79,2025-02-19
2957,2617,385.39,2025-03-12
2958,2976,174.98,2025-03-16
2959,1660,35.0,2025-03-17
2960,1098,62.36,2025-03-13
2961,2435,140.45,2025-02-24
2962,55,93.71,2025-01-03
2963,1984,144.19,2025-01-05
2964,1375,433.48,2025-01-18
2965,1667,364.99,2025-01-24
2966,2808,214.21,2025-03-08
2967,666,81.98,2025-01-13
2968,506,40.54,2025-01-16
2969,1397,284.65,2025-01-25
2970,1623,246.39,2025-01-18
2971,2554,52.48,2025-02-15
2972,2043,305.22,2025-01-22
2973,1191,128.1,2025-03-23
2974,2782,65.58,2025-02-11
2975,1715,227.51,2025-02-13
2976,2127,694.3,2025-03-22
2977,2012,72.15,2025-03-22
2978,1293,298.18,2025-02-04
2979,2178,81.93,2025-01-03
2980,1223,658.23,2025-02-02
2981,2504,121.31,2025-03-30
2982,1433,102.07,2025-01-21
2983,1342,89.59,2025-01-23
2984,313,56.86,2025-03-27
2985,2943,326.18,2025-01-15
2986,415,117.94,2025-03-26
2987,193,356.79,2025-03-21
2988,2561,392.59,2025-02-23
2989,2544,89.92,2025-01-03
2990,18,63.68,2025-03-18
2991,941,948.68,2025-01-12
2992,1571,13.07,2025-01-10
2993,183,431.31,2025-03-30
2994,2859,55.4,2025-03-06
2995,983,214.8,2025-02-17
2996,2402,32.93,2025-02-26
2997,363,83.7,2025-01-22
2998,1659,86.42,2025-03-17
2999,2339,47.83,2025-01-15
3000,1632,42.92,2025-01-01
3001,2554,274.0,2025-02-27
3002,910,55.72,2025-02-04
3003,1618,84.28,2025-03-31
3004,2578,152.74,2025-01-15
3005,768,125.02,2025-03-11
3006,2188,170.15,2025-01-13
3007,2081,189.48,2025-03-24
3008,1987,191.54,2025-03-09
3009,2309,87.35,2025-03-24
3010,157,419.87,2025-03-19
3011,912,14.43,2025-02-22
3012,2212,12.26,2025-02-03
3013,2285,107.99,2025-01-20
3014,1102,25.42,2025-02-09
3015,2853,396.75,2025-01-11
3016,260,138.9,2025-03-18
3017,1840,40.42,2025-01-30
3018,685,62.64,2025-02-19
3019,965,43.52,2025-02-12
3020,1827,184.82,2025-03-05
3021,536,86.49,2025-01-17
3022,1327,422.86,2025-03-09
3023,688,317.37,2025-03-23
3024,1614,96.06,2025-01-27
3025,1058,468.24,2025-03-21
3026,400,10.76,2025-02-12
3027,1010,31.66,2025-01-06
3028,1433,17.61,2025-02-26
3029,1457,497.53,2025-01-19
3030,2779,219.24,2025-01-13
3031,634,73.12,2025-01-29
3032,418,203.67,2025-02-27
3033,1801,235.86,2025-02-10
3034,2085,279.24,2025-02-22
3035,1675,620.65,2025-01-23
3036,2625,100.72,2025-03-09
3037,2448,164.82,2025-01-09
3038,2779,385.35,2025-02-20
3039,1856,33.74,2025-02-25
3040,1342,158.36,2025-03-06
3041,182,101.95,2025-01-20
3042,2542,37.68,2025-03-17
3043,2036,441.34,2025-01-02
3044,2306,146.22,2025-03-12
3045,387,380.87,2025-01-09
3046,945,171.08,2025-01-24
3047,2136,20.98,2025-01-10
3048,1899,785.09,2025-01-31
3049,1416,56.07,2025-03-02
3050,561,74.35,2025-02-26
3051,1771,36.85,2025-03-17
3052,531,537.93,2025-02-11
3053,960,89.48,2025-03-06
3054,2460,47.86,2025-01-26
3055,1231,37.71,2025-01-10
3056,2917,113.25,2025-02-17
3057,1648,24.59,2025-03-09
3058,141,214.13,2025-03-18
3059,309,468.35,2025-02-12
3060,823,43.15,2025-03-04
3061,683,72.03,2025-03-06
3062,2877,371.8,2025-03-30
3063,1040,114.41,2025-01-02
3064,1375,204.38,2025-03-01
3065,1042,116.53,2025-03-26
3066,2048,120.26,2025-02-06
3067,882,176.3,2025-03-05
3068,630,40.17,2025-03-29
3069,2521,345.83,2025-01-15
3070,149,100.8,2025-02-16
3071,1513,621.05,2025-01-06
3072,1448,142.16,2025-03-19
3073,20,69.71,2025-01-10
3074,2146,18.6,2025-03-25
3075,595,109.37,2025-02-06
3076,1884,145.16,2025-02-04
3077,86,31.87,2025-03-03
3078,26,292.7,2025-02-07
3079,1428,217.55,2025-01-31
3080,738,91.87,2025-03-21
3081,1515,84.4,2025-03-29
3082,1528,369.64,2025-02-24
3083,2148,248.54,2025-03-01
3084,1277,34.53,2025-03-31
3085,2453,420.91,2025-02-16
3086,2275,19.38,2025-02-26
3087,188,67.75,2025-02-26
3088,2082,116.53,2025-03-31
3089,2932,224.12,2025-02-09
3090,1433,602.0,2025-01-29
3091,2091,240.56,2025-01-20
3092,751,362.47,2025-02-06
3093,2412,326.48,2025-02-03
3094,2859,36.67,2025-01-31
3095,37,1192.35,2025-02-14
3096,1851,307.99,2025-02-02
3097,788,173.15,2025-01-30
3098,674,12.52,2025-01-26
3099,2222,108.57,2025-01-11
3100,376,52.19,2025-03-20
3101,1135,103.83,2025-01-30
3102,1584,41.41,2025-02-04
3103,1416,36.53,2025-03-18
3104,420,263.96,2025-02-12
3105,2145,68.27,2025-02-24
3106,1241,106.69,2025-03-10
3107,965,517.9,2025-02-25
3108,2085,72.7,2025-02-06
3109,730,211.81,2025-03-06
3110,991,802.3,2025-02-19
3111,2522,515.88,2025-03-01
3112,358,23.19,2025-01-01
3113,606,147.97,2025-01-06
3114,1984,243.32,2025-03-13
3115,2151,211.46,2025-02-20
3116,2113,410.74,2025-02-03
3117,2071,743.18,2025-01-21
3118,1915,550.56,2025-03-26
3119,271,222.89,2025-02-01
3120,1441,309.01,2025-02-14
3121,1571,731.54,2025-01-10
3122,1262,164.74,2025-01-21
3123,872,400.85,2025-03-19
3124,2848,700.28,2025-01-06
3125,2424,112.06,2025-02-15
3126,107,80.37,2025-01-02
3127,677,314.29,2025-01-17
3128,1490,36.99,2025-03-29
3129,1487,117.29,2025-02-01
3130,530,202.07,2025-02-07
3131,2292,113.21,2025-03-21
3132,754,273.04,2025-02-27
3133,1766,415.86,2025-03-08
3134,146,181.76,2025-03-28
3135,1015,155.09,2025-02-17
3136,1569,215.18,2025-01-26
3137,146,304.67,2025-03-21
3138,1312,324.46,2025-01-17
3139,1404,297.24,2025-01-30
3140,799,1275.57,2025-02-08
3141,2788,141.08,2025-01-15
3142,1917,101.5,2025-03-18
3143,2512,193.19,2025-01-08
3144,1575,75.2,2025-02-24
3145,1607,10.45,2025-03-25
3146,37,103.66,2025-03-15
3147,2965,331.2,2025-01-26
3148,1586,10.07,2025-03-19
3149,2459,717.34,2025-02-24
3150,1224,47.38,2025-01-14
3151,1782,318.56,2025-03-02
3152,2058,86.07,2025-02-19
3153,2194,333.05,2025-01-17
3154,504,369.37,2025-01-16
3155,2282,15.04,2025-03-06
3156,2942,276.65,2025-03-22
3157,1563,197.63,2025-03-03
3158,1543,23.84,2025-01-05
3159,767,98.54,2025-02-17
3160,1768,290.31,2025-01-09
3161,1655,145.13,2025-03-06
3162,2652,691.04,2025-01-19
3163,632,220.54,2025-01-24
3164,941,170.45,2025-01-29
3165,2951,243.9,2025-03-11
3166,1776,720.43,2025-01-05
3167,1678,63.53,2025-02-10
3168,2760,175.63,2025-01-24
3169,1735,71.45,2025-01-02
3170,2264,94.28,2025-01-21
3171,2148,113.03,2025-02-25
3172,1234,25.92,2025-03-01
3173,523,18.71,2025-01-06
3174,184,63.23,2025-01-25
3175,2848,59.27,2025-03-21
3176,863,209.92,2025-03-12
3177,857,22.75,2025-02-24
3178,677,286.96,2025-02-06
3179,1726,320.79,2025-01-08
3180,1553,185.98,2025-03-19
3181,647,168.42,2025-02-22
3182,942,188.67,2025-02-03
3183,2732,44.77,2025-01-19
3184,1457,129.67,2025-02-07
3185,2872,137.57,2025-01-29
3186,504,233.08,2025-02-28
3187,1211,22.11,2025-01-28
3188,255,327.92,2025-02-03
3189,1742,73.83,2025-01-24
3190,68,164.79,2025-01-27
3191,2256,68.21,2025-02-27
3192,1872,949.32,2025-03-19
3193,956,1046.85,2025-03-18
3194,1672,82.01,2025-03-22
3195,1947,299.38,2025-02-04
3196,669,59.4,2025-03-09
3197,823,382.53,2025-02-16
3198,37,691.41,2025-02-15
3199,2162,292.69,2025-02-27
3200,1159,19.36,2025-03-07
3201,28,113.4,2025-01-21
3202,1183,400.18,2025-02-16
3203,311,281.53,2025-03-29
3204,2819,297.03,2025-02-11
3205,804,113.11,2025-02-23
3206,2749,22.5,2025-02-09
3207,2260,185.89,2025-01-08
3208,1769,259.54,2025-01-05
3209,37,20.98,2025-01-12
3210,2700,14.43,2025-01-08
3211,1386,223.55,2025-03-12
3212,76,62.71,2025-01-01
3213,148,489.58,2025-03-02
3214,2103,380.76,2025-02-21
3215,2205,315.0,2025-02-12
3216,2105,35.24,2025-02-19
3217,1412,174.16,2025-01-28
3218,1884,431.44,2025-03-20
3219,255,92.02,2025-02-06
3220,1948,69.52,2025-02-23
3221,2162,68.3,2025-01-05
3222,2999,447.38,2025-03-04
3223,2705,105.86,2025-02-08
3224,1894,79.9,2025-01-02
3225,596,208.64,2025-01-31
3226,1511,51.79,2025-01-17
3227,2361,65.27,2025-03-16
3228,2537,22.3,2025-01-06
3229,62,67.15,2025-01-19
3230,2012,139.34,2025-02-05
3231,230,182.36,2025-03-12
3232,1548,354.77,2025-03-25
3233,2749,49.18,2025-03-06
3234,1039,207.17,2025-03-02
3235,1199,35.86,2025-03-27
3236,2617,13.93,2025-02-02
3237,2656,110.61,2025-01-28
3238,1631,467.27,2025-03-26
3239,2538,166.88,2025-03-11
3240,2543,78.43,2025-03-25
3241,1293,111.23,2025-02-19
3242,1791,112.78,2025-03-12
3243,282,201.47,2025-03-19
3244,62,141.44,2025-02-02
3245,59,188.65,2025-01-28
3246,1551,164.61,2025-03-11
3247,176,295.01,2025-01-06
3248,2181,244.89,2025-01-22
3249,269,351.74,2025-02-13
3250,2865,24.36,2025-02-01
3251,2544,130.04,2025-02-16
3252,2781,140.95,2025-01-22
3253,1038,152.38,2025-02-21
3254,710,136.7,2025-01-02
3255,2244,364.16,2025-03-05
3256,2931,39.93,2025-01-15
3257,2615,199.69,2025-01-11
3258,1102,121.47,2025-03-22
3259,2380,98.43,2025-03-28
3260,2716,303.33,2025-03-08
3261,714,151.64,2025-01-25
3262,675,155.73,2025-02-23
3263,549,135.96,2025-02-16
3264,1304,138.13,2025-03-14
3265,2035,122.17,2025-02-17
3266,2308,65.2,2025-03-19
3267,465,549.46,2025-02-04
3268,2788,135.7,2025-01-15
3269,2685,39.81,2025-01-07
3270,2453,441.62,2025-01-23
3271,2071,322.45,2025-02-18
3272,1018,150.09,2025-01-30
3273,259,24.36,2025-03-12
3274,2669,175.5,2025-02-05
3275,1010,18.81,2025-02-25
3276,2490,316.66,2025-02-05
3277,2282,203.83,2025-01-29
3278,2387,284.23,2025-02-15
3279,1010,28.52,2025-02-16
3280,2811,127.48,2025-01-10
3281,350,146.73,2025-02-21
3282,2473,175.44,2025-01-06
3283,883,82.63,2025-03-09
3284,109,88.81,2025-03-10
3285,1091,27.64,2025-02-22
3286,2664,51.57,2025-03-13
3287,2724,226.26,2025-01-23
3288,2758,277.06,2025-02-22
3289,1248,126.73,2025-01-04
3290,2148,629.23,2025-01-22
3291,735,175.62,2025-03-30
3292,2387,320.47,2025-03-11
3293,2322,222.45,2025-03-03
3294,2448,38.97,2025-01-22
3295,2043,27.05,2025-01-01
3296,1349,62.06,2025-01-28
3297,2925,118.41,2025-01-17
3298,1404,121.69,2025-01-10
3299,271,25.62,2025-03-12
3300,1429,328.73,2025-02-14
3301,2191,216.35,2025-01-14
3302,625,133.9,2025-03-01
3303,1385,544.12,2025-03-23
3304,1459,203.61,2025-03-18
3305,2564,270.51,2025-01-27
3306,312,118.12,2025-02-19
3307,2146,72.71,2025-03-28
3308,2074,286.78,2025-01-27
3309,539,285.41,2025-01-25
3310,76,72.12,2025-02-11
3311,2333,222.81,2025-03-04
3312,2131,493.49,2025-03-16
3313,2906,33.08,2025-03-09
3314,2166,405.4,2025-03-02
3315,2912,28.84,2025-01-31
3316,2407,738.16,2025-03-25
3317,402,564.96,2025-02-08
3318,594,33.05,2025-03-25
3319,1682,125.13,2025-02-03
3320,2541,329.3,2025-01-23
3321,1555,45.37,2025-01-17
3322,2788,126.81,2025-01-16
3323,1159,447.06,2025-01-31
3324,729,24.05,2025-02-25
3325,1433,315.85,2025-02-23
3326,2848,69.62,2025-01-20
3327,2277,178.88,2025-02-22
3328,1408,49.31,2025-01-12
3329,1408,31.13,2025-02-17
3330,2402,58.67,2025-01-09
3331,2017,241.25,2025-03-10
3332,2541,445.72,2025-01-05
3333,2436,313.46,2025-02-05
3334,928,151.41,2025-03-28
3335,2003,1048.43,2025-03-29
3336,1342,393.28,2025-01-28
3337,2925,86.73,2025-01-06
3338,2651,63.71,2025-01-21
3339,2814,51.9,2025-01-16
3340,2931,47.79,2025-03-28
3341,1866,138.85,2025-01-05
3342,2668,103.46,2025-03-21
3343,1793,115.67,2025-03-30
3344,1147,176.98,2025-01-29
3345,900,46.85,2025-02-12
3346,107,126.51,2025-03-19
3347,1177,31.66,2025-02-02
3348,2610,291.27,2025-03-06
3349,1970,42.91,2025-03-01
3350,2677,213.24,2025-02-10
3351,2483,149.05,2025-01-21
3352,2333,22.01,2025-01-27
3353,591,136.28,2025-03-02
3354,337,201.69,2025-03-25
3355,1649,15.11,2025-03-22
3356,2794,69.26,2025-03-21
3357,2842,141.53,2025-01-24
3358,1587,68.53,2025-02-09
3359,2177,79.83,2025-02-09
3360,729,17.26,2025-01-15
3361,1002,133.66,2025-01-29
3362,2007,508.33,2025-02-13
3363,1768,108.62,2025-02-12
3364,2444,283.49,2025-03-17
3365,212,351.22,2025-02-26
3366,194,550.73,2025-01-23
3367,2367,15.72,2025-02-28
